Date,Open,Close
5/4/1993,44.40625,44.46875
5/5/1993,44.46875,44.59375
5/6/1993,44.53125,44.4375
5/7/1993,44.46875,44.34375
5/10/1993,44.40625,44.4375
5/11/1993,44.4375,44.625
5/12/1993,44.4375,44.5625
5/13/1993,44.375,44.03125
5/14/1993,44.03125,44
5/17/1993,44.125,44.15625
5/18/1993,44.1875,44.125
5/19/1993,44.125,45.03125
5/20/1993,45.03125,45.15625
5/21/1993,45.1875,44.75
5/24/1993,44.84375,44.9375
5/25/1993,45.125,45.03125
5/26/1993,45.15625,45.59375
5/27/1993,45.65625,45.4375
5/28/1993,45.40625,45.21875
6/1/1993,45.375,45.65625
6/2/1993,45.53125,45.59375
6/3/1993,45.5,45.4375
6/4/1993,45.3125,45.28125
6/7/1993,45.375,45.125
6/8/1993,45,44.71875
6/9/1993,44.875,44.875
6/10/1993,44.84375,44.90625
6/11/1993,45.0625,45.09375
6/14/1993,45.15625,45.03125
6/15/1993,45.09375,44.9375
6/16/1993,44.9375,45.03125
6/17/1993,45.125,45.1875
6/18/1993,44.84375,44.5
6/21/1993,44.625,44.59375
6/22/1993,44.65625,44.625
6/23/1993,44.625,44.21875
6/24/1993,44.34375,44.8125
6/25/1993,44.78125,44.78125
6/28/1993,45,45.28125
6/29/1993,45.21875,45.0625
6/30/1993,45.125,45.0625
7/1/1993,45.125,44.9375
7/2/1993,44.78125,44.6875
7/6/1993,44.625,44.21875
7/7/1993,44.1875,44.34375
7/8/1993,44.375,44.84375
7/9/1993,44.84375,44.96875
7/12/1993,44.90625,44.9375
7/13/1993,44.96875,44.90625
7/14/1993,44.9375,45.0625
7/15/1993,45.03125,44.875
7/16/1993,44.90625,44.75
7/19/1993,44.75,44.71875
7/20/1993,44.6875,44.84375
7/21/1993,44.78125,44.8125
7/22/1993,44.75,44.5
7/23/1993,44.59375,44.71875
7/26/1993,44.84375,44.96875
7/27/1993,45,44.9375
7/28/1993,44.84375,44.84375
7/29/1993,44.9375,45.09375
7/30/1993,45.09375,44.84375
8/2/1993,44.90625,44.96875
8/3/1993,45.0625,45
8/4/1993,45,45
8/5/1993,45,44.90625
8/6/1993,45.03125,44.96875
8/9/1993,45.09375,45.21875
8/10/1993,45.1875,45.1875
8/11/1993,45.15625,45.1875
8/12/1993,45.3125,45.0625
8/13/1993,45.09375,45.125
8/16/1993,45.15625,45.375
8/17/1993,45.34375,45.53125
8/18/1993,45.6875,45.78125
8/19/1993,45.8125,45.78125
8/20/1993,45.6875,45.8125
8/23/1993,45.625,45.71875
8/24/1993,45.71875,46.21875
8/25/1993,46.21875,46.25
8/26/1993,46.28125,46.28125
8/27/1993,46.15625,46.25
8/30/1993,46.28125,46.4375
8/31/1993,46.40625,46.5625
9/1/1993,46.40625,46.5
9/2/1993,46.53125,46.34375
9/3/1993,46.3125,46.375
9/7/1993,46.375,46.0625
9/8/1993,46.0625,45.90625
9/9/1993,45.71875,46
9/10/1993,46.125,46.40625
9/13/1993,46.5625,46.4375
9/14/1993,46.3125,46.25
9/15/1993,46.0625,46.375
9/16/1993,46.3125,46.1875
9/17/1993,45.875,45.8125
9/20/1993,45.875,45.4375
9/21/1993,45.5,45.28125
9/22/1993,45.4375,45.65625
9/23/1993,45.78125,45.90625
9/24/1993,45.84375,45.78125
9/27/1993,46.125,46.28125
9/28/1993,46.3125,46.1875
9/29/1993,46.1875,46.03125
9/30/1993,46.03125,45.9375
10/1/1993,45.875,46.15625
10/4/1993,46.21875,46.21875
10/5/1993,46.3125,46.15625
10/6/1993,46.1875,46.125
10/7/1993,46.1875,46
10/8/1993,46.125,46.0625
10/11/1993,46.15625,46.15625
10/12/1993,46.21875,46.21875
10/13/1993,46.25,46.21875
10/14/1993,46.40625,46.8125
10/15/1993,47.03125,47.0625
10/18/1993,47.03125,46.9375
10/19/1993,46.875,46.59375
10/20/1993,46.75,46.65625
10/21/1993,46.6875,46.59375
10/22/1993,46.65625,46.375
10/25/1993,46.40625,46.5
10/26/1993,46.46875,46.46875
10/27/1993,46.40625,46.5
10/28/1993,46.5625,46.84375
10/29/1993,46.8125,46.84375
11/1/1993,46.78125,46.96875
11/2/1993,46.90625,46.9375
11/3/1993,46.90625,46.34375
11/4/1993,46.34375,45.84375
11/5/1993,45.71875,46.0625
11/8/1993,46.09375,46.125
11/9/1993,46.4375,46.15625
11/10/1993,46.15625,46.5
11/11/1993,46.5,46.375
11/12/1993,46.46875,46.59375
11/15/1993,46.6875,46.5625
11/16/1993,46.65625,46.78125
11/17/1993,46.8125,46.53125
11/18/1993,46.46875,46.40625
11/19/1993,46.25,46.3125
11/22/1993,46.1875,46.03125
11/23/1993,46.28125,46.28125
11/24/1993,46.40625,46.46875
11/26/1993,46.59375,46.5
11/29/1993,46.625,46.3125
11/30/1993,46.28125,46.34375
12/1/1993,46.59375,46.40625
12/2/1993,46.5,46.53125
12/3/1993,46.5,46.71875
12/6/1993,46.78125,46.875
12/7/1993,46.875,46.84375
12/8/1993,46.84375,46.84375
12/9/1993,46.84375,46.6875
12/10/1993,46.71875,46.59375
12/13/1993,46.59375,46.875
12/14/1993,46.90625,46.53125
12/15/1993,46.59375,46.46875
12/16/1993,46.65625,46.625
12/17/1993,46.40625,46.5625
12/20/1993,46.53125,46.625
12/21/1993,46.5625,46.46875
12/22/1993,46.59375,46.78125
12/23/1993,46.75,46.75
12/27/1993,46.75,47
12/28/1993,46.96875,47.09375
12/29/1993,47.125,47.03125
12/30/1993,47,46.84375
12/31/1993,46.9375,46.59375
1/3/1994,46.59375,46.46875
1/4/1994,46.53125,46.65625
1/5/1994,46.71875,46.75
1/6/1994,46.8125,46.75
1/7/1994,46.84375,47.03125
1/10/1994,47.09375,47.59375
1/11/1994,47.5625,47.5
1/12/1994,47.53125,47.34375
1/13/1994,47.21875,47.21875
1/14/1994,47.375,47.40625
1/17/1994,47.40625,47.40625
1/18/1994,47.46875,47.46875
1/19/1994,47.40625,47.34375
1/20/1994,47.40625,47.46875
1/21/1994,47.53125,47.375
1/24/1994,47.34375,47.1875
1/25/1994,47.21875,47.1875
1/26/1994,47.1875,47.3125
1/27/1994,47.40625,47.75
1/28/1994,47.9375,47.875
1/31/1994,48.0625,48.21875
2/1/1994,48.15625,47.96875
2/2/1994,48.125,48.28125
2/3/1994,48.1875,48.0625
2/4/1994,48.0625,46.96875
2/7/1994,46.84375,47.1875
2/8/1994,47.28125,47.21875
2/9/1994,47.25,47.40625
2/10/1994,47.375,47
2/11/1994,47.03125,47.15625
2/14/1994,47.0625,47.21875
2/15/1994,47.3125,47.46875
2/16/1994,47.53125,47.4375
2/17/1994,47.65625,47.15625
2/18/1994,47.1875,46.875
2/22/1994,47,47.34375
2/23/1994,47.40625,47.21875
2/24/1994,47.0625,46.59375
2/25/1994,46.65625,46.8125
2/28/1994,46.9375,46.8125
3/1/1994,46.8125,46.625
3/2/1994,46.03125,46.6875
3/3/1994,46.625,46.5625
3/4/1994,46.5625,46.6875
3/7/1994,46.84375,46.9375
3/8/1994,46.96875,46.75
3/9/1994,46.8125,46.96875
3/10/1994,46.9375,46.59375
3/11/1994,46.65625,46.84375
3/14/1994,47.03125,46.90625
3/15/1994,47,46.875
3/16/1994,46.9375,47.25
3/17/1994,47.09375,47.25
3/18/1994,46.75,46.96875
3/21/1994,46.8125,46.84375
3/22/1994,46.84375,46.96875
3/23/1994,46.9375,46.9375
3/24/1994,46.75,46.375
3/25/1994,46.40625,45.9375
3/28/1994,46,46
3/29/1994,46,45.09375
3/30/1994,45.125,44.46875
3/31/1994,44.46875,44.59375
4/4/1994,43.34375,43.90625
4/5/1994,44.34375,44.8125
4/6/1994,44.875,44.8125
4/7/1994,44.78125,45.03125
4/8/1994,44.9375,44.6875
4/11/1994,44.8125,44.875
4/12/1994,44.921875,44.8125
4/13/1994,44.796875,44.578125
4/14/1994,44.5,44.59375
4/15/1994,44.578125,44.59375
4/18/1994,44.640625,44.296875
4/19/1994,44.25,44.359375
4/20/1994,44.40625,44.3125
4/21/1994,44.5,44.90625
4/22/1994,45.015625,44.859375
4/25/1994,44.84375,45.328125
4/26/1994,45.265625,45.28125
4/28/1994,45.1875,44.953125
4/29/1994,44.875,45.09375
5/2/1994,45.09375,45.375
5/3/1994,45.390625,45.328125
5/4/1994,45.421875,45.25
5/5/1994,45.296875,45.1875
5/6/1994,44.96875,44.75
5/9/1994,44.625,44.359375
5/10/1994,44.578125,44.703125
5/11/1994,44.65625,44.296875
5/12/1994,44.578125,44.515625
5/13/1994,44.640625,44.515625
5/16/1994,44.609375,44.53125
5/17/1994,44.5625,45.1875
5/18/1994,45.21875,45.515625
5/19/1994,45.421875,45.734375
5/20/1994,45.65625,45.5625
5/23/1994,45.515625,45.484375
5/24/1994,45.609375,45.671875
5/25/1994,45.5,45.796875
5/26/1994,45.78125,45.828125
5/27/1994,45.75,45.875
5/31/1994,45.734375,45.8125
6/1/1994,45.703125,46.015625
6/2/1994,46.046875,45.96875
6/3/1994,46,46.234375
6/6/1994,46.328125,46.21875
6/7/1994,46.140625,46.15625
6/8/1994,46.265625,45.78125
6/9/1994,45.984375,46.03125
6/10/1994,46.078125,46.109375
6/13/1994,46.046875,46.171875
6/14/1994,46.3125,46.53125
6/15/1994,46.546875,46.34375
6/16/1994,46.34375,46.4375
6/17/1994,46.15625,45.875
6/20/1994,45.546875,45.484375
6/21/1994,45.453125,45.09375
6/22/1994,45.21875,45.265625
6/23/1994,45.34375,45
6/24/1994,44.78125,44.0625
6/27/1994,44.234375,44.828125
6/28/1994,44.84375,44.609375
6/29/1994,44.671875,44.75
6/30/1994,44.828125,44.46875
7/1/1994,44.6875,44.5625
7/5/1994,44.65625,44.796875
7/6/1994,44.625,44.734375
7/7/1994,44.734375,44.921875
7/8/1994,44.640625,44.90625
7/11/1994,44.9375,44.75
7/12/1994,44.765625,44.8125
7/13/1994,44.828125,44.890625
7/14/1994,45.109375,45.375
7/15/1994,45.34375,45.390625
7/18/1994,45.390625,45.46875
7/19/1994,45.546875,45.375
7/20/1994,45.40625,45.171875
7/21/1994,45.171875,45.265625
7/22/1994,45.375,45.34375
7/25/1994,45.359375,45.40625
7/26/1994,45.390625,45.359375
7/27/1994,45.359375,45.359375
7/28/1994,45.359375,45.453125
7/29/1994,45.765625,45.90625
8/1/1994,45.9375,46.125
8/2/1994,46.28125,46.1875
8/3/1994,46.171875,46.203125
8/4/1994,46.171875,45.9375
8/5/1994,45.703125,45.78125
8/8/1994,45.828125,45.890625
8/9/1994,45.71875,45.96875
8/10/1994,46,46.140625
8/11/1994,46.03125,45.96875
8/12/1994,46.046875,46.328125
8/15/1994,46.375,46.3125
8/16/1994,46.34375,46.640625
8/17/1994,46.703125,46.609375
8/18/1994,46.453125,46.453125
8/19/1994,46.46875,46.421875
8/22/1994,46.4375,46.375
8/23/1994,46.578125,46.640625
8/24/1994,46.6875,47.140625
8/25/1994,47.09375,47.015625
8/26/1994,47.125,47.6875
8/29/1994,47.8125,47.65625
8/30/1994,47.640625,47.78125
8/31/1994,47.703125,47.65625
9/1/1994,47.5,47.5
9/2/1994,47.71875,47.296875
9/6/1994,47.265625,47.3125
9/7/1994,47.421875,47.265625
9/8/1994,47.359375,47.5
9/9/1994,47.03125,47
9/12/1994,47,46.859375
9/13/1994,46.953125,47
9/14/1994,46.84375,47.046875
9/15/1994,47.171875,47.640625
9/16/1994,47,47.015625
9/19/1994,47.125,47.0625
9/20/1994,46.8125,46.171875
9/21/1994,46.3125,46.171875
9/22/1994,46.28125,46.0625
9/23/1994,46.078125,45.90625
9/26/1994,46.078125,46.140625
9/27/1994,46.140625,46.109375
9/28/1994,46.359375,46.46875
9/29/1994,46.46875,46.234375
9/30/1994,46.21875,46.171875
10/3/1994,46.203125,46.0625
10/4/1994,46.296875,45.375
10/5/1994,45.296875,45.390625
10/6/1994,45.421875,45.25
10/7/1994,45.25,45.453125
10/10/1994,45.65625,45.9375
10/11/1994,46.140625,46.625
10/12/1994,46.6875,46.6875
10/13/1994,47.21875,46.84375
10/14/1994,47,47.046875
10/17/1994,47,46.953125
10/18/1994,46.90625,46.84375
10/19/1994,46.671875,47.0625
10/20/1994,47.0625,46.75
10/21/1994,46.625,46.5625
10/24/1994,46.578125,46.171875
10/25/1994,46.015625,46.21875
10/26/1994,46.390625,46.390625
10/27/1994,46.5625,46.671875
10/28/1994,46.765625,47.65625
10/31/1994,47.546875,47.484375
11/1/1994,47.28125,46.953125
11/2/1994,46.8125,46.6875
11/3/1994,46.84375,46.9375
11/4/1994,47.15625,46.328125
11/7/1994,46.4375,46.46875
11/8/1994,46.625,46.828125
11/9/1994,47.328125,46.90625
11/10/1994,46.9375,46.578125
11/11/1994,46.515625,46.40625
11/14/1994,46.609375,46.84375
11/15/1994,46.796875,46.6875
11/16/1994,46.765625,46.84375
11/17/1994,46.875,46.53125
11/18/1994,46.546875,46.46875
11/21/1994,46.4375,46
11/22/1994,45.828125,45
11/23/1994,45.03125,45.25
11/25/1994,45.28125,45.46875
11/28/1994,45.453125,45.671875
11/29/1994,45.65625,45.65625
11/30/1994,45.890625,45.59375
12/1/1994,45.640625,45.140625
12/2/1994,45.046875,45.5625
12/5/1994,45.65625,45.609375
12/6/1994,45.4375,45.640625
12/7/1994,45.359375,45.3125
12/8/1994,45.5,44.875
12/9/1994,44.875,45.046875
12/12/1994,44.953125,45.34375
12/13/1994,45.3125,45.515625
12/14/1994,45.453125,45.75
12/15/1994,45.8125,45.890625
12/16/1994,45.671875,45.75
12/19/1994,45.75,45.8125
12/20/1994,45.859375,45.671875
12/21/1994,45.703125,46.15625
12/22/1994,46.15625,46.015625
12/23/1994,45.984375,46.0625
12/27/1994,46.21875,46.3125
12/28/1994,46.359375,46.078125
12/29/1994,46.25,46.109375
12/30/1994,46.203125,45.5625
1/3/1995,45.703125,45.78125
1/4/1995,45.984375,46
1/5/1995,46.03125,46
1/6/1995,46.09375,46.046875
1/9/1995,46.03125,46.09375
1/10/1995,46.203125,46.140625
1/11/1995,46.296875,46.171875
1/12/1995,46.125,46.1875
1/13/1995,46.4375,46.734375
1/16/1995,46.71875,47.015625
1/17/1995,46.921875,47.03125
1/18/1995,47,46.984375
1/19/1995,46.828125,46.71875
1/20/1995,46.65625,46.546875
1/23/1995,46.234375,46.6875
1/24/1995,46.671875,46.75
1/25/1995,46.515625,46.875
1/26/1995,46.84375,46.921875
1/27/1995,47.234375,47.109375
1/30/1995,47.015625,46.90625
1/31/1995,47,47.09375
2/1/1995,47.15625,47.078125
2/2/1995,47.0625,47.359375
2/3/1995,47.65625,48.03125
2/6/1995,48.015625,48.234375
2/7/1995,48.3125,48.296875
2/8/1995,48.234375,48.296875
2/9/1995,48.21875,48.296875
2/10/1995,48.234375,48.359375
2/13/1995,48.328125,48.375
2/14/1995,48.53125,48.4375
2/15/1995,48.4375,48.703125
2/16/1995,48.640625,48.640625
2/17/1995,48.59375,48.453125
2/21/1995,48.453125,48.4375
2/22/1995,48.484375,48.796875
2/23/1995,48.984375,48.875
2/24/1995,48.9375,49
2/27/1995,48.859375,48.609375
2/28/1995,48.5625,49.015625
3/1/1995,48.96875,48.703125
3/2/1995,48.6875,48.765625
3/3/1995,48.609375,48.78125
3/6/1995,48.453125,48.8125
3/7/1995,48.640625,48.4375
3/8/1995,48.515625,48.5625
3/9/1995,48.546875,48.546875
3/10/1995,48.59375,49.265625
3/13/1995,49.234375,49.21875
3/14/1995,49.359375,49.578125
3/15/1995,49.5,49.484375
3/16/1995,49.4375,49.78125
3/17/1995,49.4375,49.5625
3/20/1995,49.625,49.5625
3/21/1995,49.5625,49.4375
3/22/1995,49.53125,49.484375
3/23/1995,49.421875,49.515625
3/24/1995,49.671875,50.21875
3/27/1995,50.296875,50.421875
3/28/1995,50.296875,50.421875
3/29/1995,50.375,50.40625
3/30/1995,50.515625,50.3125
3/31/1995,49.921875,50.109375
4/3/1995,50.09375,50.234375
4/4/1995,50.25,50.5625
4/5/1995,50.453125,50.5625
4/6/1995,50.6875,50.75
4/7/1995,50.859375,50.703125
4/10/1995,50.625,50.796875
4/11/1995,50.921875,50.625
4/12/1995,50.703125,50.796875
4/13/1995,50.890625,51.078125
4/17/1995,51.265625,50.78125
4/18/1995,50.828125,50.609375
4/19/1995,50.609375,50.5625
4/20/1995,50.703125,50.640625
4/21/1995,50.65625,50.890625
4/24/1995,50.859375,51.484375
4/25/1995,51.40625,51.34375
4/26/1995,51.25,51.390625
4/27/1995,51.3125,51.515625
4/28/1995,51.5,51.59375
5/1/1995,51.546875,51.453125
5/2/1995,51.5,51.5625
5/3/1995,51.734375,52.28125
5/4/1995,52.34375,52.25
5/5/1995,52.46875,52.1875
5/8/1995,52.140625,52.5625
5/9/1995,52.78125,52.515625
5/10/1995,52.65625,52.578125
5/11/1995,52.65625,52.71875
5/12/1995,52.515625,52.75
5/15/1995,52.890625,53
5/16/1995,52.984375,53.03125
5/17/1995,53.03125,52.828125
5/18/1995,52.734375,52.0625
5/19/1995,51.984375,52.09375
5/22/1995,52.265625,52.671875
5/23/1995,52.765625,53.15625
5/24/1995,53.25,53.125
5/25/1995,52.96875,53.171875
5/26/1995,52.96875,52.5625
5/30/1995,52.6875,52.546875
5/31/1995,52.453125,53.640625
6/1/1995,53.40625,53.5
6/2/1995,53.28125,53.546875
6/5/1995,53.546875,53.875
6/6/1995,53.828125,53.78125
6/7/1995,53.671875,53.5
6/8/1995,53.484375,53.375
6/9/1995,53.265625,53.0625
6/12/1995,53.234375,53.359375
6/13/1995,53.609375,53.9375
6/14/1995,53.859375,53.890625
6/15/1995,53.96875,54.125
6/16/1995,53.703125,53.96875
6/19/1995,54.125,54.578125
6/20/1995,54.421875,54.4375
6/21/1995,54.609375,54.40625
6/22/1995,54.640625,55.125
6/23/1995,55,55.015625
6/26/1995,54.859375,54.359375
6/27/1995,54.34375,54.25
6/28/1995,54.25,54.53125
6/29/1995,54.53125,54.4375
6/30/1995,54.546875,54.40625
7/3/1995,54.46875,54.609375
7/5/1995,54.765625,54.8125
7/6/1995,54.828125,55.515625
7/7/1995,55.40625,55.765625
7/10/1995,55.8125,55.796875
7/11/1995,55.75,55.53125
7/12/1995,55.640625,56.21875
7/13/1995,56.140625,56.09375
7/14/1995,55.796875,56.046875
7/17/1995,56.125,56.359375
7/18/1995,56.265625,55.875
7/19/1995,55.65625,55.265625
7/20/1995,55.328125,55.46875
7/21/1995,55.421875,55.40625
7/24/1995,55.484375,55.8125
7/25/1995,55.875,56.234375
7/26/1995,56.203125,56.1875
7/27/1995,56.453125,56.65625
7/28/1995,56.703125,56.296875
7/31/1995,56.34375,56.15625
8/1/1995,56.234375,56.0625
8/2/1995,56.390625,55.9375
8/3/1995,55.546875,55.921875
8/4/1995,56.03125,55.984375
8/7/1995,56.109375,56.109375
8/8/1995,56.140625,56.109375
8/9/1995,56.296875,56.09375
8/10/1995,56.15625,55.96875
8/11/1995,55.921875,55.65625
8/14/1995,55.796875,56.15625
8/15/1995,56.140625,56.046875
8/16/1995,56,56.203125
8/17/1995,56.234375,56.109375
8/18/1995,56.390625,56.171875
8/21/1995,56.40625,56.015625
8/22/1995,56.09375,56.125
8/23/1995,56.171875,55.921875
8/24/1995,55.9375,55.984375
8/25/1995,56.078125,56.296875
8/28/1995,56.453125,56.09375
8/29/1995,56.15625,56.234375
8/30/1995,56.28125,56.359375
8/31/1995,56.34375,56.40625
9/1/1995,56.390625,56.65625
9/5/1995,56.828125,57.1875
9/6/1995,57.234375,57.296875
9/7/1995,57.359375,57.328125
9/8/1995,57.546875,57.546875
9/11/1995,57.640625,57.703125
9/12/1995,57.71875,57.96875
9/13/1995,57.90625,58.234375
9/14/1995,58.4375,58.765625
9/15/1995,58.40625,58.4375
9/18/1995,58.234375,58.21875
9/19/1995,58.328125,58.5
9/20/1995,58.59375,58.78125
9/21/1995,58.703125,58.296875
9/22/1995,57.828125,58.3125
9/25/1995,58.375,58.21875
9/26/1995,58.390625,58.203125
9/27/1995,57.953125,58.15625
9/28/1995,58.203125,58.59375
9/29/1995,58.546875,58.484375
10/2/1995,58.484375,58.1875
10/3/1995,58.1875,58.25
10/4/1995,58.28125,58.1875
10/5/1995,58.25,58.359375
10/6/1995,58.390625,58.40625
10/9/1995,58.1875,57.921875
10/10/1995,57.328125,57.890625
10/11/1995,58.09375,58.078125
10/12/1995,58.125,58.4375
10/13/1995,58.703125,58.625
10/16/1995,58.453125,58.34375
10/17/1995,58.40625,58.734375
10/18/1995,59.015625,58.90625
10/19/1995,58.875,59.1875
10/20/1995,59.140625,58.828125
10/23/1995,58.546875,58.703125
10/24/1995,58.78125,58.765625
10/25/1995,58.8125,58.28125
10/26/1995,58.375,57.75
10/27/1995,57.6875,58.1875
10/30/1995,58.328125,58.5625
10/31/1995,58.71875,58.3125
11/1/1995,58.28125,58.78125
11/2/1995,58.6875,59.15625
11/3/1995,59.234375,59.234375
11/6/1995,59.21875,59.03125
11/7/1995,59,58.8125
11/8/1995,58.890625,59.34375
11/9/1995,59.578125,59.5625
11/10/1995,59.234375,59.53125
11/13/1995,59.421875,59.46875
11/14/1995,59.359375,59.078125
11/15/1995,59.140625,59.671875
11/16/1995,59.671875,60
11/17/1995,60.09375,60.1875
11/20/1995,60.28125,59.875
11/21/1995,59.9375,60.359375
11/22/1995,60.3125,60.171875
11/24/1995,60.234375,60.328125
11/27/1995,60.453125,60.34375
11/28/1995,60.296875,60.984375
11/29/1995,61.09375,61.046875
11/30/1995,61.046875,60.90625
12/1/1995,60.984375,60.984375
12/4/1995,61.125,61.734375
12/5/1995,61.671875,62.140625
12/6/1995,62.296875,62.28125
12/7/1995,62.203125,61.953125
12/8/1995,62.21875,62.15625
12/11/1995,62.28125,62.421875
12/12/1995,62.140625,62.234375
12/13/1995,62.3125,62.625
12/14/1995,62.6875,62.171875
12/15/1995,61.875,61.8125
12/18/1995,61.265625,60.625
12/19/1995,60.65625,61.265625
12/20/1995,61.453125,60.671875
12/21/1995,61.03125,60.984375
12/22/1995,61.3125,61.203125
12/26/1995,61.453125,61.5
12/27/1995,61.65625,61.46875
12/28/1995,61.34375,61.40625
12/29/1995,61.46875,61.484375
1/2/1996,61.40625,62.140625
1/3/1996,62.34375,62.3125
1/4/1996,62.390625,61.71875
1/5/1996,61.3125,61.59375
1/8/1996,61.8125,61.828125
1/9/1996,62.015625,60.765625
1/10/1996,60.6875,59.96875
1/11/1996,60.0625,60.328125
1/12/1996,60.484375,60.234375
1/15/1996,60.25,60.109375
1/16/1996,60.40625,60.84375
1/17/1996,60.703125,60.65625
1/18/1996,60.890625,60.859375
1/19/1996,60.859375,61.265625
1/22/1996,61.21875,61.28125
1/23/1996,61.25,61.421875
1/24/1996,61.515625,61.921875
1/25/1996,61.96875,61.703125
1/26/1996,61.65625,62.234375
1/29/1996,62.1875,62.484375
1/30/1996,62.609375,63.015625
1/31/1996,63,63.671875
2/1/1996,63.609375,63.90625
2/2/1996,63.875,63.640625
2/5/1996,63.53125,64.15625
2/6/1996,64.1875,64.765625
2/7/1996,64.75,65.140625
2/8/1996,65.046875,65.84375
2/9/1996,65.8125,65.828125
2/12/1996,65.953125,66.328125
2/13/1996,66.046875,66.1875
2/14/1996,66.140625,65.609375
2/15/1996,65.46875,65.203125
2/16/1996,65.078125,64.9375
2/20/1996,64.4375,64.296875
2/21/1996,64.421875,65.09375
2/22/1996,65.453125,66.125
2/23/1996,66.5,65.9375
2/26/1996,65.75,65
2/27/1996,65.15625,64.796875
2/28/1996,65.3125,64.5
2/29/1996,64.125,63.875
3/1/1996,64.640625,64.890625
3/4/1996,65.03125,65.265625
3/5/1996,65.109375,65.875
3/6/1996,65.78125,65.296875
3/7/1996,65.421875,65.625
3/8/1996,64.1875,63.5
3/11/1996,63.25,64.234375
3/12/1996,63.8125,63.734375
3/13/1996,64.15625,64.171875
3/14/1996,64.265625,64.453125
3/15/1996,64.0625,64.125
3/18/1996,64.71875,65.359375
3/19/1996,65.9375,65.21875
3/20/1996,65.53125,65.140625
3/21/1996,65.21875,64.984375
3/22/1996,65.015625,65.15625
3/25/1996,65.75,65.03125
3/26/1996,64.921875,65.34375
3/27/1996,65.4375,64.75
3/28/1996,64.515625,65
3/29/1996,65.1875,64.6875
4/1/1996,65,65.4375
4/2/1996,65.515625,65.5625
4/3/1996,65.328125,65.5625
4/4/1996,65.5625,65.515625
4/8/1996,63.875,64.390625
4/9/1996,64.640625,64.140625
4/10/1996,64.03125,63
4/11/1996,63.15625,62.921875
4/12/1996,63.359375,63.71875
4/15/1996,64.046875,64.25
4/16/1996,64.375,64.4375
4/17/1996,64.375,64.28125
4/18/1996,64.4375,64.375
4/19/1996,64.6875,64.53125
4/22/1996,65.125,65.03125
4/23/1996,64.921875,65.234375
4/24/1996,65.5625,65
4/25/1996,65.140625,65.296875
4/26/1996,65.46875,65.4375
4/29/1996,65.15625,65.4375
4/30/1996,65.4375,65.390625
5/1/1996,65.375,65.53125
5/2/1996,65.015625,64.40625
5/3/1996,64.78125,64.3125
5/6/1996,64.5625,64.25
5/7/1996,64.25,63.984375
5/8/1996,63.671875,64.78125
5/9/1996,64.5625,64.734375
5/10/1996,65.375,65.375
5/13/1996,65.53125,66.359375
5/14/1996,66.625,66.765625
5/15/1996,66.78125,66.6875
5/16/1996,66.3125,66.828125
5/17/1996,67,67.1875
5/20/1996,67.65625,67.640625
5/21/1996,67.75,67.546875
5/22/1996,67.625,68.1875
5/23/1996,68.28125,67.90625
5/24/1996,67.96875,68.171875
5/28/1996,68.375,67.484375
5/29/1996,67.625,67.03125
5/30/1996,66.9375,67.375
5/31/1996,67.359375,66.875
6/3/1996,66.890625,67.0625
